,core_id,title,authors
13229,18597485,Житомирський державний університет імені Івана Франка Навчально-науковий інститут педагогіки ПІДГОТОВКА ПЕДАГОГІВ ДО ВПРОВАДЖЕННЯ ДЕРЖАВНИХ СТАНДАРТІВ ДОШКІЛЬНОЇ ТА ПОЧАТКОВОЇ ОСВІТИ (збірник науково-методичних праць),[]
13230,18597487,ЖИТОМИРСЬКИЙ ДЕРЖАВНИЙ УНІВЕРСИТЕТ ІМЕНІ ІВАНА ФРАНКА,"[['Постова С А', '']]"
13231,18597488,,[]
13232,18597489,,[]
13233,18597490,,[]
13234,18597491,Інститут української мови НАН України,[]
13235,18597495,,[]
13236,18597496,,[]
13237,18597497,ТЕХНІЧНІ ЗАСОБИ В ПРОЦЕСІ ФОРМУВАННЯ ПРОФЕСІЙНОЇ МАЙСТЕРНОСТІ МАЙБУТНІХ ФАХІВЦІВ ФІЗИЧНОЇ КУЛЬТУРИ,"[['Ахметов Р Ф', ''], ['Шаверський В К', 'Житомирський Державний Університет Імені'], ['Івана ', 'Франка']]"
13238,18597499,Міністерство освіти і науки України Житомирський державний університет імені Івана Франка Випуск 5 (71),[]
13239,18597503,,"[['Д. О.', 'Гедзюк'], ['І. І.', 'Вовченко']]"
13240,18597504,,[]
13241,18597505,,[]
13242,18597506,,"[['А. М.', 'Пінковська'], ['І. І.', 'Вовченко']]"
13243,18597512,,"[['І. В.', 'Шостак'], ['І. І.', 'Вовченко']]"
13244,18597517,,[]
13245,18597518,,[]
13246,18597520,,[]
13247,18597521,,[]
13248,18597522,ПЕДАГОГІЧНІ НАУКИ,[]
13249,18597523,,[]
13250,18597524,,[]
13251,18597525,,[]
13252,18597526,,[]
13253,18597527,,[]
13254,18597528,,[]
13255,18597529,,[]
13256,18597530,,[]
13257,18597531,,[]
13258,18597532,,[]
13259,18597533,,[]
13260,18597534,,[]
13261,18597535,,[]
13262,18597536,,[]
13263,18597537,,[]
13264,18597538,,[]
13265,18597539,,[]
13266,18597540,,[]
13267,18597541,,[]
13268,18597543,,[]
13269,18597544,,[]
13270,18597545,,[]
13271,18597546,,[]
13272,18597547,,[]
13273,18597548,,[]
13274,18597549,ЖИТОМИРСЬКИЙ ДЕРЖАВНИЙ УНІВЕРСИТЕТ,[]
13275,18597550,УДК: 797.21,"[['Т. Б.', 'Кутек'], ['Т. В.', 'Мацапура']]"
13276,18597551,,[]
13277,18597552,ФІЛОЛОГІЧНІ НАУКИ,[]
13278,18597553,,[]
13279,18597554,,[]
13280,18597555,,[]
13281,18597556,,[]
13282,18597558,,[]
13283,18597559,,[]
13284,18597561,ТЕРМІНОЛОГІЧНА НАСИЧЕНІСТЬ АНГЛОМОВНИХ РІЗНОЖАНРОВИХ ФАХОВИХ ТЕКСТІВ (НА МАТЕРІАЛІ ДИСКУРСУ ХРИСТИЯНСЬКОГО БОГОСЛОВ'Я),[]
13285,18597562,,[]
13286,18597563,,[]
13287,18597564,,[]
13288,18597565,,[]
13289,18597566,Костриця Н.М,[]
13290,18597569,,[]
13291,18597570,,[]
13292,18597571,МАТЕМАТИКА В СУЧАСНІЙ ШКОЛІ НАУКОВО-М ЕТОДИЧНИЙ Ж УРНАЛ,[]
13293,18597572,МАТЕМАТИКА В СУЧАСНІЙ ШКОЛІ НАУКОВО-МЕТОДИЧНИЙ ЖУРНАЛ,[]
13294,18597573,"МАТЕМАТИКА В СУЧАСНІЙ ШКОЛІ НАУКОВО-М ЕТОДИЧНИЙ Ж УРН АЛ N° 5 (140) 2013, ТРАВЕНЬ ЩОМІСЯЧНИК Передплатний індекс 743 2 6 МІНІСТЕРСТВО ОСВІТИ І НАУКИ УКРАЇНИ ДЕРЖАВНЕ ІНФОРМАЦІЙНО-ВИРОБНИЧЕ ПІДПРИЄМСТВО ВИДАВНИЦТВО «ПЕДАГОГІЧНА ПРЕСА* НАЦІОНАЛЬНА АКАДЕМІЯ ПЕДАГОГІЧНИХ НАУК УКРАЇНИ",[]
13295,18597575,,[]
13296,18597576,,[]
13297,18597577,,[]
13298,18597578,,[]
13299,18597579,,[]
13300,18597580,,[]
13301,18597581,,[]
13302,18597582,,[]
13303,18597584,,[]
13304,18597585,,[]
13305,18597586,,[]
13306,18597587,,[]
13307,18597588,,[]
13308,18597589,,[]
13309,18597590,,[]
13310,18597591,,[]
13311,18597592,,[]
13312,18597593,ПРИРОДНИЧІ НАУКИ,[]
13313,18617338,Екологична безопасност и екологичен риск Environmental safety and environmental risk,"[['Н. .', 'Маринова'], ['N. .', 'Маrinova']]"
13314,18617352,КЪМ ПРЕОДОЛЯВАНЕ НА КАЗАРМЕНО-ПРИЮТНИЯ МОДЕЛ НА ОБРАЗОВАНИЕТО -РУМЕН ПЕТРОВ,[]
13315,18617357,Голямото изкуство на Михаил Славов,[]
13316,18617368,,[]
13317,18617369,СПЕЦИАЛНИТЕ СЪБИТИЯ -ИЗГРАЖДАНЕ НА ИМИДЖ ИЛИ ДЪРЖАВЕН PR (ПО ПРИМЕРА НА ОЛИМПИАДАТА В ПЕКИН 2008),[]
13318,19083024,,[]
13319,19088444,ІНТЕРФЕЙС ЛЮДИНА-КОМП'ЮТЕР В ДИСТАНЦІЙНІЙ ОСВІТІ,"[['Богачков Ю М К Т', '']]"
13320,19088448,,[]
13321,19088451,,[]
13322,19088452,,[]
13323,19088454,"ТЕХНОЛОГІЇ ХМАРНИХ ОБЧИСЛЕНЬ, ІКТ-АУТСОРСІНГ ТА НОВІ ФУНКЦІЇ ІКТ-ПІДРОЗДІЛІВ НАВЧАЛЬНИХ ЗАКЛАДІВ І НАУКОВИХ УСТАНОВ","[['Биков В Ю', '']]"
13324,19088455,,[]
13325,19088456,,[]
13326,19088457,,[]
13327,19088458,,[]
13328,19088459,ІННОВАЦІЙНІ ТЕНДЕНЦІЇ СОЦІАЛЬНО-ЕКОНОМІЧНОГО РОЗВИТКУ,[]
13329,19088460,,[]
13330,19088461,,[]
13331,19088463,,[]
13332,19088464,,[]
13333,19088465,,[]
13334,19088466,,[]
13335,19088468,,[]
13336,19088469,,[]
13337,19088470,,[]
13338,19088471,РОЗДІЛ ІІ. ЗАСОБИ СУЧАСНОГО НАВЧАЛЬНОГО СЕРЕДОВИЩА ПРОБЛЕМИ РОЗВИТКУ АВТОМАТИЗОВАНОЇ СИСТЕМИ УПРАВЛІННЯ ОСВІТОЮ Валерій БИКОВ,[]
13339,19088473,,[]
13340,19088474,,[]
13341,19088476,,[]
13342,19088478,,[]
13343,19088479,В.Ю. Биков,[]
13344,19088484,МЕТОДИЧНА СИСТЕМА НАВЧАННЯ ІНФОРМАТИЧНИХ ДИСЦИПЛІН З ВИКОРИСТАННЯМ ХМАРНИХ ТЕХНОЛОГІЙ,"[['А. М.', 'Стрюк'], ['М. І.', 'Стрюк'], ['М. В.', 'Коваль'], ['Криворізький Кривий', 'Ріг'], [' ', 'Національний Університет']]"
13345,19088489,,[]
13346,19088492,,[]
13347,19088493,,[]
13348,19088498,Національна академія педагогічних наук України,[]
13349,19088501,Національна академія педагогічних наук України,[]
13350,19088504,,[]
13351,19088509,,[]
13352,19088510,Соціальні сервіси WEB 2.0,[]
13353,19088513,,[]
13354,19088519,,[]
13355,19088520,,[]
13356,19088523,,[]
13357,19088524,,[]
13358,19088525,,[]
13359,19088528,ВИКОРИСТАННЯ НАВЧАЛЬНИХ ОБ'ЄКТІВ У КОМБІНОВАНОМУ НАВЧАННІ СИСТЕМНОМУ ПРОГРАМУВАННЮ,"[['Стрюк ', 'Андрій']]"
13360,19088531,,[]
13361,19088532,,[]
13362,19088534,,[]
13363,19088535,,[]
13364,19088537,,[]
13365,19088538,,[]
13366,19088540,Київський університет імені Бориса Грінченка ЗАПОРОЖЧЕНКО ЮЛІЯ ГРИГОРІВНА,[]
13367,19088542,,[]
13368,19088546,,[]
13369,19088550,,"[['Гуржій А М', ''], ['\uf020. .', 'Лапінський'], ['В. В.', '']]"
13370,19088551,"ELECTRONIC EDUCATIONAL RESOURCES - DIDACTIC REQUIREMENTS AND CLASSIFICATION Vitaly Lapinsky Institute of Information Technology and Learning Tools, NAPS of Ukraine",[]
13371,19088552,ІНФОРМАЦІЙНО-БІБЛІОТЕЧНЕ ЗАБЕЗПЕЧЕННЯ ФОРМУВАННЯ ПРОФЕСІЙНОЇ КОМПЕТЕНТНОСТІ МАЙБУТНІХ ОБЛІКОВЦІВ З РЕЄСТРАЦІЇ БУХГАЛТЕРСЬКИХ ДАНИХ,"[['М. Л.', 'Ростока']]"
13372,19088553,КОМПЕТЕНТІСНИЙ ПІДХІД: ПРОВІДНА РОЛЬ ПЕДАГОГА У ФОРМУВАННІ ПРОФЕСІЙНОЇ КОМПЕТЕНТНОСТІ МАЙБУТНІХ ОБЛІКОВЦІВ З РЕЄСТРАЦІЇ БУХГАЛТЕРСЬКИХ ДАНИХ,"[['М. Л.', 'Ростока']]"
13373,19088559,,"[['В. В.', 'Лапінський'], ['І. Ю.', 'Регейло']]"
13374,19096022,,[]
13375,19096027,,[]
13376,19096056,,[]
13377,19096057,,[]
13378,19096075,,[]
13379,19332033,,[]
13380,19332039,ВПРОВАДЖЕННЯ ІННОВАЦІЙНОЇ МОДЕЛІ БІБЛІОТЕКИ УНІВЕРСИТЕТУ ЯК ЧИННИК ГЛИБОКОЇ ІНТЕЛЕКТУАЛІЗАЦІЇ БІБЛІОТЕЧНОЇ ПРОФЕСІЇ ВНЕДРЕНИЕ ИННОВАЦИОННОЙ МОДЕЛИ БИБЛИОТЕКИ УНИВЕРСИТЕТА КАК ФАКТОР ГЛУБОКОЙ ИНТЕЛЛЕКТУАЛИЗАЦИИ БИБЛИОТЕЧНОЙ ПРОФЕССИИ THE INTRODUCTION OF AN INNOVATIVE MODEL OF THE UNIVERSITY LIBRARY AS A FACTOR OF DEEP LIBRARY PROFESSION INTELLECTUALIZATION,[]
13381,19332041,,[]
13382,19332043,,[]
13383,19445532,,[]
13384,19445533,,[]
13385,19445545,,[]
13386,19445547,,[]
13387,19445548,,[]
13388,19445549,,[]
13389,19445552,,[]
13390,19445553,,[]
13391,19445557,,[]
13392,19445559,,[]
13393,19445562,,[]
13394,19445566,,[]
13395,19445567,,[]
13396,19445569,,[]
13397,19445577,,[]
13398,19445609,,[]
13399,19445634,,[]
13400,19445635,,[]
13401,19445639,,[]
13402,19452928,,[]
13403,19452936,,[]
13404,19452937,СТАН АЕРОБНОГО ГЛІКОЛІЗУ У НЕДОНОШЕНИХ НОВОНАРОДЖЕНИХ ІЗ ГІПОКСИЧНИМ УРАЖЕННЯМ ЦНС,[]
13405,19452939,,"[['Шамардіна К В', '']]"
13406,19452942,,[]
13407,19452943,,[]
13408,19452944,"СТРУКТУРА БРАЧНО-СЕМЕЙНЫХ ОТНОШЕНИЙ МАТЕРЕЙ, ДЕТИ КОТОРЫХ ПЕРЕНЕСЛИ НЕОНАТАЛЬНУЮ РЕАНИМАЦИЮ",[]
13409,19452946,СТРУКТУРА ТА ДИНАМІКА ПАРАЗИТАРНИХ ЗАХВОРЮВАНЬ СЕРЕД ДИТЯЧОГО НАСЕЛЕННЯ М,[]
13410,19452951,,[]
13411,19452953,,[]
13412,19452960,ВМІСТ СВИНЦЮ У СИРОВАТЦІ КРОВІ ДОНОШЕНИХ НОВОНАРОДЖЕНИХ ІЗ ПЕРИНАТАЛЬНИМИ ГІПОКСИЧНИМИ УРАЖЕННЯМИ ЦЕНТРАЛЬНОЇ НЕРВОВОЇ СИСТЕМИ,[]
13413,19456169,,[]
13414,19456170,,[]
13415,19456171,,[]
13416,19456172,,[]
13417,19456173,,[]
13418,19456176,,[]
13419,19456177,,[]
13420,19456180,,[]
13421,19456181,,[]
13422,19456183,,[]
13423,19456184,,[]
13424,19456187,,[]
13425,19456189,,[]
13426,19456190,,[]
13427,19456192,,[]
13428,19456194,,[]
13429,19456195,,[]
13430,19456196,,[]
13431,19456197,,[]
13432,19456198,,[]
13433,19456200,,[]
13434,19456202,,"[['О. П.', 'Мазко']]"
13435,19456203,,[]
13436,19456204,,[]
13437,19456205,,"[['О. П.', 'Мазко']]"
13438,19456206,,[]
13439,19456208,,[]
13440,19456209,,[]
13441,19456210,,[]
13442,19456211,,[]
13443,19456212,Волинський національний університет імені Лесі Українки Інститут філології та журналістики,[]
13444,19456213,Волинський національний університет імені Лесі Українки Інститут філології та журналістики,[]
13445,19456214,Волинський національний університет імені Лесі Українки Інститут філології та журналістики,[]
13446,19456217,проблеми славістики,[]
13447,19456219,,"[['Л. Н.', 'Янович'], ['М. М.', 'Пампура'], ['Л. А.', 'Васильева'], ['С. В.', 'Межжерин']]"
13448,19456221,,[]
13449,19456223,,[]
13450,19456224,Марина Шарапа,[]
13451,19456225,,[]
13452,19456226,,[]
13453,19456229,МИНИСТЕРСТВО ВЫСШЕГО И СРЕДНЕГО СПЕЦИАЛЬНОГО ОБРАЗОВАНИЯ УССР ЧЕРНОВИЦКИЙ ОРДЕНА ТРУДОВОГО КРАСНОГО ЗНАМЕНИ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ,[]
13454,19456230,,[]
13455,19456231,ЖИТОМИРСЬКИЙ ДЕРЖАВНИЙ УНІВЕРСИТЕТ ІМЕНІ ІВАНА ФРАНКА ГУМАНІЗАЦІЯ ПЕДАГОГІЧНОЇ ВЗАЄМОДІЇ У ТВОРЧОСТІ ВАСИЛЯ СУХОМЛИНСЬКОГО,[]
13456,19456233,,[]
13457,19456235,,[]
13458,19456236,,[]
13459,19456237,,[]
13460,19456238,,[]
13461,19456239,,[]
13462,19456240,,[]
13463,19456241,,[]
13464,19456242,,[]
13465,19456243,,[]
13466,19456244,,[]
13467,19456245,,[]
13468,19456246,,"[['Сергій ', 'Товщик']]"
13469,19456247,,[]
13470,19456248,,[]
13471,19456252,"Художественный текст: аспекты изучения (сборник материалов) "" ПОЛИГРАФИКА""",[]
13472,19456261,"МИНИСТЕРСТВО ОБРАЗОВАНИЯ И НАУКИ РОССИЙСКОЙ ФЕДЕРАЦИИ МИНИСТЕРСТВО ОБРАЗОВАНИЯ И НАУКИ РЕСПУБЛИКИ БУРЯТИЯ МИНИСТЕРСТВО КУЛЬТУРЫ И МАССОВЫХ КОММУНИКАЦИЙ РЕСПУБЛИКИ БУРЯТИЯ КОМИТЕТ ПО МЕЖНАЦИОНАЛЬНЫМ ОТНОШЕНИЯМ И РАЗВИТИЮ ГРАЖДАНСКИХ ИНИЦИАТИВ ИНСТИТУТ СОЦИОЛОГИИ РАН, ИНСТИТУТ ФИЛОСОФИИ РАН ЖУРНАЛ «СОЦИС», РОССИЙСКОЕ ОБЩЕСТВО СОЦИОЛОГОВ ЖИТОМИРСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ (УКРАИНА) МОНГОЛЬСКИЙ НАЦИОНАЛЬНЫЙ УНИВЕРСИТЕТ (МОНГОЛИЯ) ЩЕЦИНСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ (ПОЛЬША) БУРЯТСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ IX Международная научная конференция («Байкальская встреча»)",[]
13473,19456263,,[]
13474,19456265,,[]
13475,19456267,,[]
13476,19610544,,[]
13477,19610569,,[]
13478,19610570,,[]
13479,19610572,,[]
13480,19610573,,[]
13481,19610617,,[]
13482,19610621,Науково-технічний збірник №111,[]
13483,19610622,,[]
13484,19610623,,[]
13485,19610624,ІV. План видання монографій,[]
13486,19610625,II. План видання текстів лекцій,[]
13487,19610626,IІІ. План видання методичних вказівок,[]
13488,19610633,МІНІСТЕРСТВО ОСВІТИ І НАУКИ УКРАЇНИ ХАРКІВСЬКИЙ НАЦІОНАЛЬНИЙ УНІВЕРСИТЕТ МІСЬКОГО ГОСПОДАРСТВА ІМЕНІ О. М. БЕКЕТОВА МЕТОДИЧНІ ВКАЗІВКИ до виконання контрольної роботи з курсу «Е ЕК КО ОН НО ОМ МІ ІК КО О--М МА АТ ТЕ ЕМ МА АТ ТИ ИЧ ЧН НІ І М МЕ ЕТ ТО ОД ДИ И І І М МО ОД ДЕ ЕЛ ЛІ І»,[]
13489,19610647,МИНИСТЕРСТВО ОБРАЗОВАНИЯ И НАУКИ УКРАИНЫ ХАРЬКОВСКИЙ НАЦИОНАЛЬНЫЙ УНИВЕРСИТЕТ ГОРОДСКОГО ХОЗЯЙСТВА ИМЕНИ А. Н. БЕКЕТОВА,[]
13490,19610658,,[]
13491,19610693,,[]
13492,19610694,,[]
13493,19610695,,[]
13494,19610702,,[]
13495,19610727,,[]
13496,19610728,,[]
13497,19610729,,[]
13498,19610730,,[]
13499,19610731,,[]
13500,19610736,,[]
13501,19610738,Науково-технічний збірник №111,[]
13502,19610739,,[]
13503,19610740,,[]
13504,19610741,Науково-технічний збірник №111,[]
13505,19610762,,[]
13506,19610773,,[]
13507,19610774,,[]
13508,19610781,,[]
13509,19610782,Науково-технічний збірник №111,"[['С. С.', 'Букало']]"
13510,19610786,,[]
13511,19610787,,[]
13512,19610794,,[]
13513,19610799,,[]
13514,19610800,,[]
13515,19610801,,[]
13516,19610803,,[]
13517,19610804,,[]
13518,19731243,,[]
13519,19731244,,[]
13520,19731259,,[]
13521,19731265,,[]
13522,19731266,,[]
13523,19731267,,[]
13524,19731268,,[]
13525,19731269,Міністерство освіти і науки України Харківський національний університет міського господарства імені О. М. Бекетова БІБЛІОТЕКА Видатний архітектор Олексій Миколайович Бекетов,"[['Бібліографічний ', 'Покажчик']]"
13526,19731270,,[]
13527,19731271,,[]
13528,19731272,,[]
13529,19731280,МІНІСТЕРСТВО ОСВІТИ І НАУКИ УКРАЇНИ ХАРКІВСЬКИЙ НАЦІОНАЛЬНИЙ УНІВЕРСИТЕТ МІСЬКОГО ГОСПОДАРСТВА імені О. М. БЕКЕТОВА ПРОГРАМА варіативної навчальної дисципліни,[]
13530,19731292,Науково-технічний збірник №111,[]
13531,19731293,,[]
13532,19731295,,[]
13533,19767499,,"[['Комунальне ', 'Господарство Міст']]"
13534,19767512,,[]
13535,19767516,,[]
13536,19767518,,[]
13537,19767519,,[]
13538,19767520,,[]
13539,20058277,,[]
13540,20058281,,[]
13541,20058288,,[]
13542,20058331,,[]
13543,20058332,,[]
13544,20058334,"Книжково-ілюстрована виставка «Для землі -сонце, для народу -Шевченко»",[]
13545,20058348,,[]
13546,20058349,,[]
13547,20058356,,[]
13548,20058372,,[]
13549,20058401,Науково-технічний збірник №112,[]
13550,20058426,Науково-технічний збірник №112,[]
13551,20058456,,[]
13552,20058469,,[]
13553,20058483,,[]
13554,20058540,,[]
13555,20058541,,[]
13556,20058554,,[]
13557,20058560,,[]
13558,20058567,,[]
13559,20058568,,[]
13560,20058570,СТАТИСТИЧЕСКИЙ АНАЛИЗ АДЕКВАТНОСТИ РЕЗУЛЬТАТОВ ТЕСТИРОВАНИЯ,[]
13561,20058577,ИСПОЛЬЗОВАНИЕ ТРЕХМЕРНОГО МОДЕЛИРОВАНИЯ И ГЕОИНФОРМАЦИОННЫХ ТЕХНОЛОГИЙ GOOGLE В УЧЕБНОМ ПРОЦЕССЕ,[]
13562,20126242,,[]
13563,20126243,,[]
13564,20126244,О ВОЗМОЖНОСТЯХ ИСПОЛЬЗОВАНИЯ АРИФМЕТИКИ ФИБОНАЧЧИ ДЛЯ ПОВЫШЕНИЯ ЭФФЕКТИВНОСТИ КРИПТОГРАФИЧЕСКИХ ПРЕОБРАЗОВАНИЙ,"[['Н. И.', 'Самойленко'], ['В. Б.', 'Уфимцева']]"
13565,20126245,,[]
13566,20126246,,[]
13567,20126247,"МАТЕМАТИЧЕСКОЕ МОДЕЛИРОВАНИЕ СИСТЕМ ВОДОСНАБЖЕНИЯ СОВМЕСТНО С АКТИВНЫМИ ИСТОЧНИКАМИ И РЕГУЛИРУЮЩИМИ ЕМКОСТЯМИ Дядюн С. В., Штельма О. Н. МАТЕМАТИЧНЕ МОДЕЛЮВАННЯ СИСТЕМ ВОДОПОСТАЧАННЯ СПІЛЬНО З АКТИВНИМИ ДЖЕРЕЛАМИ ТА РЕГУЛЮЮЧИМИ ЄМКОСТЯМИ THE MATHEMATICAL MODELLING OF WATER SUPPLY SYSTEMS CONTAIING A PIPE NETWORK, PUMP STATIONS AND REGULATORY RESERVOIRS","[['Дядюн С В', ''], ['Штельма О М', ''], ['Dyadun S.', ''], ['Shtelma O.', '']]"
13568,20126248,,[]
13569,20126249,Науково-технічний збірник №112,[]
13570,20126250,,[]
13571,20126254,,[]
13572,20126255,,[]
13573,20126259,,[]
13574,33753900,,[]
13575,33753902,ЗАЩИТА ПРАВ ИНТЕЛЛЕКТУАЛЬНОЙ СОБСТВЕННОСТИ ПРИ СОЗДАНИИ ЭЛЕКТРОННЫХ УЧЕБНЫХ РЕСУРСОВ,"[['Поморцева Е Е', '']]"
13576,33753904,КОНСТРУКЦИИ ЗАЩИТНЫХ ЖЕЛЕЗОБЕТОННЫХ ОБОЛОЧЕК ЯДЕРНЫХ УСТАНОВОК,"[['Рапина К А', '']]"
13577,33753971,,[]
13578,33753974,,[]
13579,33753975,,[]
13580,33753990,,[]
13581,33754000,,[]
13582,33754001,,[]
13583,33754002,,[]
13584,33754003,,[]
13585,33754004,,[]
13586,33754005,,[]
13587,33754006,,[]
13588,33754007,,[]
13589,33754008,,[]
13590,33754009,,[]
13591,33754010,,[]
13592,33754035,,[]
13593,33754036,,[]
13594,33754037,,[]
13595,33754039,,[]
13596,33754040,,[]
13597,33754041,,[]
13598,33754042,,[]
13599,33754043,,[]
13600,33754044,,[]
13601,33754045,,[]
13602,33754046,,[]
13603,33754048,,[]
13604,33754049,,[]
13605,33754050,,[]
13606,33754052,,[]
13607,33754053,,[]
13608,33754054,,[]
13609,33754055,,[]
13610,33754056,,[]
13611,33754057,,[]
13612,33754059,,[]
13613,33754060,,[]
13614,33754061,,[]
13615,33754062,,[]
13616,33754084,Науково-технічний збірник №112,[]
13617,33754085,,[]
13618,33754086,РАСЧЁТ КОММУТАЦИОННЫХ ПЕРЕНАПРЯЖЕНИЙ В ГИБРИДНЫХ КОНТАКТОРАХ ПОСТОЯННОГО ТОКА И СПОСОБЫ ИХ ОГРАНИЧЕНИЯ,"[[' ', 'Сосков']]"
13619,33754087,,[]
13620,33754088,ГІБРИДНИЙ КОНТАКТОР З ДОДАТКОВИМИ РУХОМИМИ КОНТАКТАМИ,[]
13621,33754089,ГІБРИДНИЙ ЕЛЕКТРОМАГНІТНИЙ КОНТАКТОР ЗМІННОГО СТРУМУ З ПОКРАЩЕНИМИ ХАРАКТЕРИСТИКАМИ,[]
13622,33754090,,[]
13623,33754091,,[]
13624,33754092,,[]
13625,33754093,ИМИТАЦИОННОЕ МОДЕЛИРОВАНИЕ ЭЛЕКТРОПРИВОДА НА БАЗЕ ЛИНЕЙНОГО ШАГОВОГО ПРИВОДА,[]
13626,33754094,,[]
13627,33754098,,[]
13628,33754099,,[]
13629,33754100,УЧЕТ ПРОЦЕССОВ «ЗАКАЧКИ» ЭНЕРГИИ ПРИ ВЫБОРЕ ИНДУКТИВНОСТИ ФАЗНЫХ РЕАКТОРОВ АКТИВНОГО ВЫПРЯМИТЕЛЯ -ИСТОЧНИКА НАПРЯЖЕНИЯ,"[['Г. Г.', 'Жемеров'], ['Н. А.', 'Ильина'], ['Национальный ', 'Технический'], ['Университет «.', 'Харьковский'], ['Политехнический ', 'Институт']]"
13630,33754102,МОДЕЛИРОВАНИЕ ЭЛЕКТРОПРИВОДА ПЕРЕМЕННОГО ТОКА С КАСКАДНЫМ МНОГОУРОВНЕВЫМ ИНВЕРТОРОМ НАПРЯЖЕНИЯ,[]
13631,33754105,СОПОСТАВЛЕНИЕ ПРЕОБРАЗОВАТЕЛЬНЫХ СИСТЕМ ВЫСОКОВОЛЬТНОГО ЧАСТОТНО-РЕГУЛИРУЕМОГО ЭЛЕКТРОПРИВОДА ПЕРЕМЕННОГО ТОКА,[]
13632,33754107,ЭНЕРГОЭФФЕКТИВНОСТЬ СИСТЕМ ЭЛЕКТРОСНАБЖЕНИЯ ПОДВИЖНОГО СОСТАВА МЕТРОПОЛИТЕНА,"[['Г. Г.', 'Жемеров']]"
13633,33754108,ЭНЕРГИЯ И МОЩНОСТЬ В СИСТЕМАХ ЭЛЕКТРОСНАБЖЕНИЯ С ПОЛУПРОВОДНИКОВЫМИ ПРЕОБРАЗОВАТЕЛЯМИ И НАКОПИТЕЛЯМИ ЭНЕРГИИ,[]
13634,33754112,,[]
13635,33754113,,[]
13636,33754115,,[]
13637,33754117,,[]
13638,33754118,,[]
13639,33754119,,[]
13640,33754120,,[]
13641,33754122,,[]
13642,33754125,,[]
13643,33754126,,[]
13644,33754336,,[]
13645,33754386,,"[['В. С.', 'Шмуклер'], ['Е. Г.', 'Стоянов'], ['О. М.', 'Пустовойтова'], ['Е. Н.', 'Тертычный'], ['И. Г.', 'Львовский'], ['Р. В.', 'Коренев']]"
13646,33754389,,[]
13647,33754433,,[]
13648,33754437,,[]
13649,33754438,,[]
13650,33754447,,"[['Р. В.', 'Краснов']]"
13651,33754448,,[]
13652,33754449,,[]
13653,33754451,,[]
13654,33754452,,[]
13655,33754454,,"[['Г. Н.', 'Берёза'], ['М. В.', 'Бескровная'], ['А. Ю.', 'Лучина']]"
13656,33754455,,[]
13657,33754456,,[]
13658,33754457,,[]
13659,33754458,,[]
13660,33754459,,[]
13661,33754460,,[]
13662,33754461,,[]
13663,33754462,,[]
13664,33754463,~ 25 ~ ПОВРЕЖДАЕМОСТЬ ТЕПЛОВЫХ СЕТЕЙ ЦЕНТРАЛИЗОВАННОГО ТЕПЛОСНАБЖЕНИЯ г. ХАРЬКОВА НА ФОНЕ ОБЪЁМОВ ПЕРЕКЛАДОК ТРУБОПРОВОДОВ,[]
13665,33754464,,[]
13666,33754465,,[]
13667,33754469,,[]
13668,33754470,,[]
13669,33754471,,[]
13670,33754472,,[]
13671,33754473,~ 48 ~,[]
13672,33754474,~ 51 ~,[]
13673,33754475,,[]
13674,33754476,,[]
13675,33754477,,[]
13676,33754478,,[]
13677,33754480,,[]
13678,33754481,,[]
13679,33754482,,[]
13680,33754483,,[]
13681,33754484,,[]
13682,33754485,,[]
13683,33754486,,[]
13684,33754487,,[]
13685,33754488,,[]
13686,33754489,~ 92 ~,[]
13687,33754490,,[]
13688,33754491,,[]
13689,33754492,,[]
13690,33754493,,[]
13691,33754508,,[]
13692,33754513,,[]
13693,33754514,,[]
13694,33754517,,[]
13695,33754529,,[]
13696,33754532,,[]
13697,33754534,,[]
13698,33754536,,[]
13699,33754551,,[]
13700,33754552,,[]
13701,33754622,,[]
13702,33754648,,[]
13703,33754678,МІНІСТЕРСТВО ОСВІТИ І НАУКИ УКРАЇНИ ХАРКІВСЬКИЙ НАЦІОНАЛЬНИЙ УНІВЕРСИТЕТ МІСЬКОГО ГОСПОДАРСТВА ІМЕНІ О. М. БЕКЕТОВА МЕТОДИКА РОЗРОБЛЕННЯ ЗАСОБІВ ДІАГНОСТИКИ ЯКОСТІ ВИЩОЇ ОСВІТИ ТА ОЦІНЮВАННЯ РЕЗУЛЬТАТІВ НАВЧАННЯ,[]
13704,33754746,Кадыкова Ирина Николаевна,[]
13705,33754887,,[]
13706,33754889,,[]
13707,33754929,,[]
13708,33754931,,[]
13709,33754940,,[]
13710,33754997,,[]
13711,33755045,,[]
13712,33755049,,[]
13713,33755051,,[]
13714,33755094,,[]
13715,33755119,,[]
13716,33755229,,[]
13717,33755230,,[]
13718,33755231,,[]
13719,33755232,,[]
13720,33755328,МІНІСТЕРСТВО ОСВІТИ І НАУКИ УКРАЇНИ ХАРКІВСЬКИЙ НАЦІОНАЛЬНИЙ УНІВЕРСИТЕТ МІСЬКОГО ГОСПОДАРСТВА ІМЕНІ О. М. БЕКЕТОВА,[]
